#Millis,TC1Internal(C),TC1External(C),TC2Internal(C),TC2External(C)
79840,27.69,93.50,27.25,26.75
79946,27.62,93.50,27.25,27.00
80053,27.62,93.50,27.25,26.75
80159,27.62,93.50,27.25,27.00
80265,27.62,93.25,27.25,26.75
80371,27.62,93.50,27.25,26.75
80478,27.62,93.25,27.25,26.75
80584,27.62,93.50,27.25,26.75
80690,27.69,93.25,27.25,26.75
80796,27.62,93.00,27.25,26.75
80903,27.62,93.00,27.25,27.00
81009,27.62,93.00,27.25,26.75
81115,27.62,93.00,27.25,26.75
81221,27.62,93.00,27.25,26.75
81328,27.62,93.00,27.25,26.75
81433,27.62,93.00,27.31,26.75
81540,27.62,93.00,27.25,26.75
81646,27.62,93.00,27.25,27.00
81753,27.62,93.00,27.25,26.75
81858,27.62,93.00,27.25,26.75
81965,27.62,93.00,27.25,26.75
82071,27.62,93.00,27.25,26.75
82178,27.62,93.00,27.25,26.75
82283,27.62,93.00,27.25,26.75
82390,27.62,93.00,27.25,27.00
82496,27.62,93.00,27.25,26.75
82603,27.56,93.00,27.25,26.75
82708,27.62,93.00,27.25,26.75
82814,27.62,93.00,27.25,26.75
82921,27.62,93.00,27.25,26.75
83027,27.62,93.00,27.25,27.00
83133,27.69,93.00,27.25,27.00
83239,27.62,93.00,27.25,26.75
83346,27.62,93.00,27.25,27.00
83452,27.62,93.00,27.25,26.75
83558,27.62,93.00,27.25,26.75
83664,27.62,93.00,27.25,27.00
83771,27.62,93.00,27.25,26.75
83877,27.62,93.00,27.25,26.75
83983,27.62,93.00,27.25,26.75
84089,27.62,93.00,27.25,26.75
84196,27.62,93.00,27.25,26.75
84302,27.62,93.00,27.25,26.75
84408,27.62,93.00,27.25,26.75
84514,27.62,92.75,27.25,26.75
84621,27.62,92.75,27.25,26.75
84727,27.62,92.75,27.25,26.75
84833,27.62,93.00,27.25,26.75
84939,27.62,93.00,27.25,26.75
85046,27.62,93.00,27.25,26.75
85152,27.62,93.00,27.19,26.75
85258,27.62,93.00,27.25,27.00
85364,27.62,93.00,27.25,26.75
85471,27.62,93.00,27.25,27.00
85577,27.62,93.00,27.25,26.75
85683,27.62,93.00,27.25,26.75
85789,27.62,93.00,27.25,26.75
85896,27.62,93.00,27.25,27.00
86002,27.62,92.75,27.25,26.75
86108,27.62,92.75,27.25,26.75
86214,27.62,92.75,27.25,26.75
86321,27.62,92.75,27.25,26.75
86427,27.62,92.75,27.25,26.75
86533,27.69,92.75,27.25,26.75
86639,27.62,93.00,27.25,26.75
86746,27.62,93.00,27.25,26.75
86852,27.56,93.00,27.25,27.00
86958,27.62,93.00,27.25,26.75
87064,27.62,93.00,27.25,27.00
87171,27.69,93.00,27.25,27.00
87277,27.62,93.00,27.25,26.75
87383,27.62,93.00,27.25,26.75
87489,27.62,93.00,27.25,26.75
87596,27.62,93.00,27.25,26.75
87701,27.62,93.00,27.25,27.00
87808,27.62,93.00,27.25,26.75
87914,27.62,93.00,27.25,26.75
88020,27.62,93.00,27.25,27.00
88126,27.62,93.00,27.25,27.00
88232,27.62,93.00,27.25,26.75
88339,27.62,93.00,27.25,27.00
88445,27.62,93.00,27.25,26.75
88551,27.62,93.00,27.25,27.00
88657,27.62,93.00,27.25,27.00
88764,27.62,93.00,27.25,26.75
88870,27.56,93.00,27.25,26.75
88976,27.62,93.00,27.25,26.75
89082,27.62,93.00,27.25,27.00
89189,27.62,93.00,27.25,26.75
89295,27.62,93.00,27.25,27.00
89401,27.62,92.75,27.25,26.75
89507,27.62,92.75,27.25,26.75
89614,27.62,92.50,27.25,26.75
89720,27.62,92.50,27.25,26.75
89826,27.62,92.50,27.19,26.75
89932,27.62,92.50,27.25,26.75
90039,27.62,92.50,27.25,27.00
90145,27.62,92.50,27.25,26.75
90251,27.62,92.50,27.19,27.00
90357,27.62,92.50,27.25,26.75
90464,27.62,92.75,27.25,26.75
90570,27.62,92.75,27.25,26.75
90676,27.62,92.50,27.25,27.00
90782,27.62,92.50,27.25,26.75
90889,27.62,92.25,27.25,26.75
90995,27.62,92.25,27.25,26.75
91101,27.62,92.25,27.25,26.75
91207,27.62,92.25,27.31,27.00
91314,27.62,92.25,27.25,26.75
91420,27.62,92.25,27.25,26.75
91526,27.62,92.50,27.25,26.75
91632,27.62,92.50,27.25,26.75
91739,27.62,92.50,27.19,26.75
91845,27.62,92.75,27.25,26.75
91951,27.62,92.75,27.25,26.75
92057,27.62,92.75,27.19,26.75
92164,27.62,92.75,27.31,26.75
92270,27.62,92.75,27.25,27.00
92376,27.56,92.75,27.25,27.00
92482,27.62,92.75,27.25,26.75
92589,27.62,92.75,27.25,26.75
92695,27.62,92.75,27.25,26.75
92801,27.62,92.75,27.25,27.00
92907,27.62,92.75,27.25,26.75
93014,27.62,92.75,27.25,27.00
93120,27.62,92.50,27.25,26.75
93225,27.62,92.50,27.25,27.00
93332,27.62,92.50,27.25,27.00
93438,27.62,92.50,27.25,27.00
93545,27.62,92.50,27.25,26.75
93650,27.62,92.50,27.25,27.00
93757,27.62,92.50,27.19,27.00
93863,27.62,92.50,27.25,26.75
93970,27.62,92.50,27.25,26.75
94075,27.62,92.50,27.25,27.00
94182,27.62,92.75,27.25,27.00
94288,27.62,92.75,27.25,26.75
94395,27.62,92.75,27.25,27.00
94500,27.62,92.75,27.31,26.75
94607,27.56,92.75,27.25,27.00
94713,27.62,92.75,27.25,27.00
94820,27.62,92.75,27.25,27.00
94925,27.62,92.75,27.25,27.00
95032,27.62,92.75,27.19,26.75
95138,27.56,92.75,27.25,26.75
95245,27.62,92.75,27.25,26.75
95350,27.62,92.75,27.25,26.75
95457,27.62,92.75,27.25,26.75
95563,27.62,92.75,27.25,27.00
95670,27.62,92.75,27.25,26.75
95775,27.62,92.75,27.25,27.00
95882,27.62,92.75,27.25,26.75
95988,27.62,92.50,27.25,27.00
96095,27.62,92.50,27.25,26.75
96200,27.56,92.50,27.31,26.75
96307,27.62,92.50,27.25,27.00
96413,27.62,92.50,27.25,26.75
96520,27.62,92.75,27.25,27.00
96625,27.62,92.50,27.19,26.75
96732,27.62,92.75,27.25,27.00
96838,27.62,92.50,27.25,26.75
96945,27.62,92.50,27.25,26.75
97050,27.62,92.50,27.25,27.00
97157,27.62,92.25,27.25,26.75
97263,27.69,92.50,27.25,26.75
97370,27.62,92.50,27.25,27.00
97475,27.62,92.50,27.25,26.75
97582,27.62,92.50,27.25,26.75
97688,27.62,92.50,27.25,27.00
97795,27.62,92.50,27.19,26.75
97900,27.62,92.50,27.25,27.00
98007,27.62,92.50,27.25,26.75
98113,27.56,92.50,27.25,27.00
98220,27.62,92.50,27.31,27.00
98325,27.62,92.50,27.25,26.75
98432,27.62,92.50,27.31,26.75
98538,27.62,92.50,27.25,26.75
98644,27.62,92.50,27.25,27.00
98750,27.62,92.50,27.25,27.00
98856,27.62,92.50,27.25,26.75
98963,27.62,92.75,27.25,27.00
99069,27.62,92.50,27.25,27.00
99175,27.62,92.50,27.25,27.00
99281,27.62,92.50,27.25,26.75
99388,27.62,92.50,27.25,27.00
99494,27.56,92.50,27.25,27.00
99600,27.62,92.50,27.25,27.00
99706,27.62,92.50,27.25,27.00
99813,27.62,92.50,27.25,27.00
99919,27.62,92.50,27.25,27.00
100025,27.62,92.50,27.25,27.00
100131,27.62,92.50,27.25,27.00
100238,27.62,92.50,27.25,27.00
100344,27.62,92.50,27.25,26.75
100450,27.56,92.50,27.25,27.00
100556,27.62,92.50,27.25,27.00
100663,27.62,92.50,27.25,26.75
100769,27.56,92.50,27.25,27.00
100876,27.62,92.50,27.25,27.00
100981,27.62,92.50,27.25,26.75
101088,27.62,92.50,27.25,27.00
101194,27.62,92.50,27.25,26.75
101301,27.62,92.50,27.25,27.00
101407,27.62,92.50,27.25,27.00
101513,27.62,92.50,27.25,27.00
101619,27.62,92.50,27.25,27.00
101726,27.56,92.50,27.25,26.75
101832,27.62,92.50,27.25,26.75
101938,27.62,92.50,27.25,26.75
102044,27.62,92.50,27.25,26.75
102151,27.62,92.50,27.25,27.00
102257,27.62,92.50,27.31,27.00
102364,27.62,92.50,27.25,26.75
102469,27.62,92.50,27.25,27.00
102576,27.62,92.50,27.25,26.75
102682,27.62,92.50,27.25,27.00
102789,27.62,92.50,27.25,27.00
102895,27.62,92.50,27.25,27.00
103001,27.62,92.50,27.25,27.00
103107,27.62,92.50,27.25,26.75
103214,27.69,92.50,27.25,27.00
103320,27.62,92.50,27.25,27.00
103427,27.62,92.50,27.25,26.75
103532,27.62,92.50,27.25,27.00
103639,27.62,92.50,27.25,27.00
103745,27.62,92.50,27.19,26.75
103852,27.62,92.25,27.25,26.75
103957,27.62,92.25,27.25,26.75
104064,27.62,92.25,27.25,26.75
104170,27.62,92.25,27.25,27.00
104276,27.62,92.25,27.25,27.00
104383,27.62,92.25,27.25,26.75
104488,27.62,92.25,27.25,27.00
104595,27.69,92.25,27.25,26.75
104701,27.62,92.25,27.25,27.00
104808,27.62,92.25,27.25,27.00
104914,27.62,92.25,27.25,27.00
105020,27.62,92.00,27.25,26.75
105126,27.62,92.25,27.25,27.00
105233,27.62,92.25,27.25,27.00
105339,27.62,92.00,27.25,27.00
105446,27.62,92.00,27.25,26.75
105551,27.62,92.00,27.25,27.00
105658,27.62,92.00,27.25,27.00
105764,27.62,92.25,27.19,26.75
105871,27.62,92.25,27.25,27.00
105977,27.62,92.25,27.25,27.00
106083,27.62,92.25,27.25,27.00
106189,27.62,92.25,27.25,27.00
106296,27.69,92.00,27.25,27.00
106402,27.62,92.00,27.25,27.00
106508,27.62,92.25,27.25,26.75
106614,27.62,92.00,27.25,27.00
106721,27.62,92.00,27.25,26.75
106827,27.62,92.00,27.25,26.75
106934,27.62,92.00,27.25,27.00
107039,27.62,92.25,27.25,27.00
107146,27.62,92.00,27.25,27.00
107252,27.62,92.00,27.25,27.00
107359,27.62,92.00,27.25,26.75
107465,27.62,92.25,27.25,27.00
107571,27.62,92.25,27.25,27.00
107677,27.62,92.25,27.25,26.75
107784,27.62,92.00,27.25,27.00
107890,27.62,92.25,27.25,26.75
107997,27.62,92.25,27.25,27.00
108102,27.62,92.25,27.25,27.00
108209,27.62,92.00,27.31,27.00
108315,27.62,92.25,27.25,27.00
108422,27.62,92.00,27.25,27.00
108527,27.69,92.25,27.25,26.75
108634,27.62,92.00,27.25,27.00
108740,27.62,92.00,27.25,26.75
108847,27.69,92.00,27.25,27.00
108953,27.69,92.00,27.25,26.75
109059,27.62,92.00,27.25,27.00
109165,27.62,92.00,27.25,26.75
109272,27.62,92.00,27.25,26.75
109378,27.62,92.00,27.25,27.00
109485,27.62,92.00,27.25,26.75
109590,27.62,92.00,27.25,27.00
109697,27.56,92.00,27.25,27.00
109803,27.69,92.25,27.31,27.00
109910,27.62,92.00,27.25,27.00
110016,27.62,92.25,27.25,27.00
110121,27.62,92.25,27.25,26.75
110228,27.62,92.25,27.31,26.75
110334,27.62,92.00,27.25,26.75
110441,27.62,92.00,27.25,26.75
110546,27.69,92.00,27.25,27.00
110653,27.62,92.00,27.25,26.75
110759,27.62,92.00,27.25,26.75
110866,27.62,92.00,27.25,26.75
110972,27.62,92.00,27.25,26.75
111078,27.62,92.00,27.25,27.00
111184,27.69,92.00,27.25,27.00
111291,27.56,92.00,27.31,27.00
111397,27.62,92.00,27.25,27.00
111504,27.62,92.00,27.25,26.75
111609,27.62,92.00,27.25,26.75
111716,27.62,92.00,27.25,26.75
111822,27.62,92.00,27.25,27.00
111929,27.62,92.00,27.25,26.75
112034,27.62,92.00,27.25,27.00
112141,27.62,92.00,27.25,27.00
112247,27.56,92.00,27.25,27.00
112354,27.62,92.00,27.25,27.00
112460,27.69,92.00,27.25,27.00
112566,27.69,92.00,27.31,27.00
112672,27.62,92.00,27.25,27.00
112779,27.62,91.75,27.25,27.00
112885,27.62,91.75,27.25,27.00
112992,27.62,91.75,27.25,27.00
113097,27.69,91.75,27.25,27.00
113204,27.62,91.75,27.25,27.00
113310,27.62,91.75,27.25,27.00
113417,27.62,91.75,27.31,27.00
113522,27.62,91.75,27.31,27.00
113629,27.62,91.75,27.25,26.75
113735,27.62,91.75,27.25,27.00
113842,27.62,91.75,27.25,27.00
113948,27.62,91.75,27.25,27.00
114054,27.69,91.75,27.25,26.75
114160,27.62,91.75,27.25,27.00
114267,27.62,91.75,27.31,27.00
114373,27.69,91.75,27.25,27.00
114480,27.62,91.75,27.31,27.00
114585,27.62,91.75,27.25,27.00
114692,27.69,91.75,27.25,27.00
114798,27.62,91.75,27.25,26.75
114905,27.69,91.75,27.25,26.75
115011,27.69,91.75,27.25,27.00
115117,27.69,91.75,27.25,27.00
115223,27.62,91.50,27.25,26.75
115330,27.62,91.50,27.25,27.00
115436,27.62,91.75,27.25,27.00
115542,27.69,91.75,27.25,27.00
115648,27.62,91.75,27.25,27.00
115755,27.62,91.75,27.31,27.00
115861,27.62,91.75,27.31,27.00
115968,27.62,91.75,27.25,26.75
116073,27.62,91.75,27.25,27.00
116179,27.62,91.75,27.25,27.00
116286,27.69,92.00,27.25,26.75
116392,27.69,91.75,27.19,27.00
116499,27.62,91.75,27.25,27.00
116604,27.69,92.00,27.25,27.00
116711,27.62,91.75,27.25,27.00
116817,27.62,91.75,27.25,27.00
116924,27.62,91.75,27.25,27.00
117030,27.62,91.75,27.25,27.00
117136,27.62,91.75,27.25,27.00
117242,27.62,91.75,27.31,27.00
117349,27.62,91.75,27.31,27.00
117455,27.69,91.75,27.25,27.00
117562,27.62,91.75,27.25,27.00
117667,27.62,91.75,27.25,27.00
117774,27.62,91.75,27.25,26.75
117880,27.69,91.75,27.31,27.00
117987,27.69,91.75,27.25,27.00
118092,27.69,91.75,27.25,27.00
118199,27.69,91.75,27.25,27.00
118305,27.62,91.50,27.31,27.00
118412,27.62,91.75,27.31,27.00
118518,27.69,91.75,27.25,27.00
118624,27.62,91.50,27.25,27.00
118730,27.62,91.75,27.25,27.00
118837,27.62,91.50,27.25,27.00
118943,27.69,91.50,27.25,26.75
119050,27.62,91.50,27.25,27.00
119155,27.62,91.50,27.25,27.00
119262,27.62,91.50,27.25,27.00
119368,27.62,91.50,27.25,26.75
119475,27.62,91.50,27.25,27.00
119581,27.62,91.50,27.31,27.00
119687,27.62,91.50,27.31,27.00
119793,27.62,91.50,27.31,27.00
119900,27.62,91.50,27.25,26.75
120006,27.62,91.50,27.25,26.75
120113,27.62,91.50,27.25,27.00
120218,27.62,91.50,27.25,27.00
120325,27.62,91.50,27.25,27.00
120431,27.62,91.50,27.25,27.00
120538,27.62,91.50,27.25,27.00
120643,27.62,91.75,27.25,27.00
120750,27.62,91.75,27.31,27.00
120856,27.62,91.75,27.25,27.00
120963,27.62,91.75,27.25,27.00
121069,27.62,91.75,27.31,27.00
121175,27.62,91.75,27.25,27.00
121281,27.62,91.50,27.25,27.00
121388,27.62,91.50,27.25,26.75
121494,27.62,91.50,27.25,27.00
121601,27.69,91.50,27.31,27.00
121706,27.69,91.50,27.25,27.00
121812,27.62,91.50,27.31,26.75
121919,27.62,91.50,27.31,27.00
122025,27.69,91.50,27.25,27.00
122131,27.62,91.50,27.31,27.00
122237,27.62,91.50,27.25,26.75
122344,27.62,91.50,27.25,26.75
122450,27.69,91.50,27.25,27.00
122557,27.62,91.50,27.25,27.00
122662,27.62,91.50,27.31,27.00
122769,27.69,91.50,27.25,26.75
122875,27.62,91.50,27.25,27.00
122982,27.62,91.50,27.25,26.75
123088,27.69,91.50,27.25,27.00
123194,27.69,91.50,27.25,27.00
123300,27.69,91.50,27.25,27.00
123407,27.62,91.25,27.25,27.00
123513,27.62,91.25,27.25,27.00
123620,27.69,91.25,27.25,27.00
123725,27.69,91.25,27.25,27.00
123832,27.62,91.25,27.25,27.00
123938,27.62,91.25,27.25,27.00
124045,27.62,91.25,27.31,27.00
124150,27.69,91.25,27.31,27.00
124257,27.69,91.25,27.25,26.75
124363,27.62,91.25,27.31,27.00
124470,27.62,91.25,27.25,27.00
124576,27.62,91.25,27.25,27.00
124682,27.62,91.25,27.25,27.00
124788,27.62,91.25,27.31,26.75
124895,27.69,91.25,27.25,26.75
125001,27.62,91.25,27.25,27.00
125108,27.62,91.25,27.25,26.75
125213,27.62,91.25,27.25,27.00
125320,27.62,91.25,27.31,27.00
125426,27.62,91.25,27.25,27.00
125533,27.69,91.25,27.31,27.00
125639,27.69,91.25,27.31,27.00
125745,27.69,91.25,27.25,26.75
125851,27.69,91.25,27.25,27.00
125958,27.62,91.25,27.25,27.00
126064,27.62,91.25,27.25,26.75
126171,27.62,91.25,27.25,27.00
126276,27.62,91.50,27.31,27.00
126383,27.62,91.50,27.31,27.00
126489,27.62,91.50,27.25,26.75
126596,27.69,91.50,27.25,27.00
126702,27.62,91.25,27.31,27.00
126808,27.62,91.50,27.25,27.00
126914,27.62,91.50,27.31,27.00
127021,27.62,91.25,27.25,27.00
127127,27.62,91.50,27.31,27.00
127234,27.69,91.50,27.25,26.75
127339,27.62,91.50,27.25,27.00
127446,27.62,91.25,27.25,27.00
127552,27.69,91.50,27.25,26.75
127659,27.62,91.25,27.31,26.75
127765,27.62,91.50,27.25,27.00
127870,27.62,91.50,27.31,27.00
127977,27.62,91.50,27.31,26.75
128083,27.69,91.50,27.19,26.75
128190,27.62,91.50,27.25,26.75
128295,27.69,91.25,27.25,27.00
128402,27.62,91.25,27.25,27.00
128508,27.62,91.50,27.31,26.75
128615,27.62,91.25,27.31,27.00
128721,27.62,91.25,27.25,27.00
128827,27.62,91.25,27.25,27.00
128933,27.62,91.25,27.25,27.00
129040,27.62,91.25,27.25,27.00
129146,27.62,91.25,27.25,27.00
129253,27.62,91.25,27.25,27.00
129358,27.62,91.25,27.25,27.00
129465,27.62,91.25,27.31,27.00
129571,27.69,91.25,27.25,27.00
129678,27.62,91.25,27.25,27.00
129784,27.62,91.25,27.31,27.00
129890,27.62,91.25,27.25,27.00
129996,27.62,91.25,27.25,26.75
130103,27.69,91.25,27.25,27.00
130209,27.62,91.25,27.25,27.00
130316,27.62,91.25,27.31,27.00
130421,27.69,91.25,27.31,27.00
130528,27.69,91.25,27.31,27.00
130634,27.62,91.25,27.31,27.00
130741,27.62,91.25,27.31,27.00
130847,27.62,91.25,27.31,27.00
130953,27.62,91.25,27.31,27.00
131059,27.62,91.25,27.25,27.00
131166,27.62,91.25,27.31,27.00
131272,27.62,91.25,27.31,27.00
131378,27.62,91.25,27.31,26.75
131484,27.62,91.25,27.31,27.00
131591,27.62,91.25,27.25,27.00
131697,27.62,91.25,27.31,27.00
131804,27.62,91.25,27.31,27.00
131909,27.62,91.25,27.25,27.00
132016,27.62,91.25,27.25,26.75
132122,27.62,91.25,27.31,27.00
132229,27.69,91.25,27.31,27.00
132335,27.62,91.25,27.25,27.00
132441,27.62,91.00,27.25,27.00
132547,27.62,91.25,27.25,27.00
132654,27.69,91.25,27.25,26.75
132760,27.62,91.00,27.25,26.75
132867,27.62,91.00,27.25,27.00
132972,27.69,91.00,27.31,26.75
133079,27.62,91.00,27.25,27.00
133185,27.62,91.00,27.25,27.00
133292,27.62,91.00,27.25,26.75
133398,27.62,91.00,27.25,27.00
133504,27.62,91.00,27.25,27.00
133610,27.62,91.00,27.31,26.75
133716,27.62,91.00,27.31,27.00
133823,27.62,91.00,27.25,27.00
133928,27.62,91.00,27.25,27.00
134035,27.62,91.00,27.31,27.00
134141,27.56,90.75,27.31,27.00
134248,27.69,90.75,27.25,26.75
134354,27.69,91.00,27.25,26.75
134460,27.62,91.00,27.25,27.00
134566,27.62,91.00,27.31,27.00
134673,27.62,90.75,27.25,27.00
134779,27.62,90.75,27.31,27.00
134886,27.62,91.00,27.25,27.00
134991,27.62,91.00,27.31,27.00
135098,27.69,91.00,27.25,26.75
135204,27.69,91.00,27.25,27.00
135311,27.62,91.00,27.25,27.00
135416,27.69,91.00,27.25,27.00
135523,27.69,91.00,27.31,26.75
135629,27.69,91.00,27.25,26.75
135736,27.69,91.00,27.25,26.75
135842,27.62,90.75,27.25,27.00
135948,27.69,90.75,27.25,27.00
136054,27.56,90.50,27.31,27.00
136161,27.62,90.75,27.31,27.00
136267,27.62,90.75,27.31,27.00
136374,27.62,90.75,27.25,26.75
136479,27.69,90.75,27.25,27.00
136586,27.62,90.75,27.25,27.00
136692,27.62,90.75,27.31,27.00
136799,27.62,90.75,27.25,26.75
136905,27.62,90.75,27.31,26.75
137011,27.62,90.75,27.25,26.75
137117,27.69,90.75,27.31,27.00
137224,27.62,90.75,27.25,26.75
137330,27.62,90.75,27.25,27.00
137437,27.62,90.75,27.31,27.00
137542,27.62,90.50,27.25,27.00
137649,27.62,90.75,27.25,26.75
137755,27.62,90.75,27.25,27.00
137862,27.62,90.75,27.25,26.75
137968,27.62,90.75,27.25,26.75
138074,27.62,90.75,27.25,27.00
138180,27.62,90.75,27.25,26.75
138287,27.62,90.75,27.31,27.00
138393,27.62,90.75,27.25,27.00
138500,27.62,90.75,27.25,26.75
138605,27.62,90.75,27.31,27.00
138712,27.62,90.75,27.25,26.75
138818,27.62,91.00,27.25,27.00
138925,27.62,91.00,27.25,27.00
139030,27.62,91.00,27.31,26.75
139137,27.69,90.75,27.25,26.75
139243,27.62,90.75,27.25,27.00
139350,27.69,90.75,27.25,27.00
139456,27.62,90.75,27.31,26.75
139561,27.62,90.75,27.31,27.00
139668,27.62,90.75,27.25,27.00
139774,27.62,91.00,27.25,27.00
139881,27.62,91.00,27.25,26.75
139987,27.56,90.75,27.25,26.75
140093,27.69,91.00,27.31,27.00
140199,27.62,91.00,27.25,27.00
140306,27.62,91.00,27.31,27.00
140412,27.62,91.00,27.25,27.00
140519,27.62,91.00,27.31,27.00
140624,27.62,91.00,27.19,26.75
140731,27.62,91.00,27.25,27.00
140837,27.62,91.00,27.25,27.00
140944,27.62,91.00,27.31,27.00
141049,27.62,90.75,27.25,26.75
141156,27.62,91.00,27.25,27.00
141262,27.62,91.00,27.25,27.00
141369,27.62,91.00,27.25,27.00
141475,27.62,91.00,27.31,27.00
141581,27.69,91.00,27.19,26.75
141687,27.62,90.75,27.25,27.00
141794,27.62,90.75,27.25,27.00
141900,27.62,90.75,27.25,26.75
142007,27.62,90.75,27.25,27.00
142112,27.62,90.75,27.31,27.00
142219,27.62,90.75,27.25,27.00
142325,27.62,90.75,27.25,26.75
142432,27.62,90.50,27.25,26.75
142538,27.62,90.75,27.31,27.00
142644,27.62,90.75,27.25,26.75
142750,27.62,90.75,27.25,27.00
142857,27.62,90.75,27.25,26.75
142963,27.62,90.75,27.25,27.00
143070,27.62,90.75,27.31,27.00
143175,27.62,90.75,27.25,26.75
143282,27.62,90.75,27.25,27.00
143388,27.62,90.75,27.25,27.00
143495,27.62,90.75,27.25,26.75
143601,27.62,90.75,27.25,26.75
143707,27.62,90.75,27.31,26.75
143813,27.62,90.75,27.25,27.00
143920,27.62,90.75,27.25,26.75
144026,27.62,90.75,27.31,27.00
144133,27.62,90.75,27.25,27.00
144238,27.62,90.75,27.25,27.00
144345,27.62,90.75,27.25,26.75
144451,27.62,90.75,27.25,26.75
144558,27.62,90.75,27.25,27.00
144664,27.62,90.75,27.25,27.00
144770,27.62,91.00,27.25,26.75
144876,27.62,91.00,27.25,27.00
144983,27.62,90.75,27.19,26.75
145089,27.62,90.75,27.25,27.00
145195,27.62,90.75,27.25,27.00
145301,27.62,90.75,27.25,26.75
145408,27.62,90.75,27.25,27.00
145514,27.62,90.75,27.25,26.75
145620,27.62,90.75,27.25,26.75
145726,27.62,90.75,27.25,26.75
145832,27.62,90.75,27.25,26.75
145939,27.62,90.75,27.25,26.75
146045,27.69,90.75,27.25,26.75
146152,27.62,90.75,27.31,27.00
146257,27.56,90.50,27.25,26.75
146364,27.62,90.75,27.25,27.00
146470,27.62,90.50,27.25,26.75
146577,27.56,90.50,27.25,27.00
146683,27.62,90.50,27.31,27.00
146789,27.62,90.50,27.25,26.75
146895,27.62,90.50,27.25,26.75
147002,27.62,90.50,27.25,27.00
147108,27.62,90.50,27.31,26.75
147215,27.62,90.50,27.25,27.00
147320,27.62,90.50,27.25,27.00
147427,27.62,90.50,27.25,27.00
147533,27.62,90.50,27.25,27.00
147640,27.56,90.50,27.25,26.75
147746,27.62,90.50,27.25,27.00
147852,27.62,90.50,27.31,27.00
147958,27.62,90.50,27.25,26.75
148065,27.62,90.50,27.25,27.00
148171,27.62,90.50,27.25,27.00
148278,27.62,90.50,27.25,27.00
148383,27.62,90.50,27.25,27.00
148490,27.62,90.50,27.25,26.75
148596,27.62,90.50,27.25,26.75
148703,27.62,90.50,27.25,27.00
148808,27.62,90.50,27.25,27.00
148915,27.62,90.50,27.25,27.00
149021,27.62,90.50,27.25,27.00
149128,27.62,90.25,27.25,27.00
149234,27.62,90.25,27.25,27.00
149340,27.62,90.25,27.31,27.00
149446,27.62,90.25,27.25,26.75
149553,27.62,90.50,27.25,26.75
149659,27.69,90.50,27.31,27.00
149766,27.62,90.50,27.25,27.00
149871,27.62,90.50,27.25,27.00
149978,27.62,90.50,27.25,27.00
150084,27.62,90.50,27.25,27.00
150191,27.62,90.50,27.25,27.00
150296,27.62,90.50,27.25,27.00
150403,27.62,90.50,27.25,27.00
150509,27.62,90.50,27.25,26.75
150616,27.56,90.50,27.25,27.00
150722,27.62,90.50,27.19,27.00
150828,27.62,90.50,27.25,26.75
150934,27.62,90.50,27.25,26.75
151041,27.62,90.50,27.25,27.00
151147,27.62,90.50,27.25,26.75
151254,27.62,90.50,27.25,26.75
151359,27.62,90.50,27.25,27.00
151465,27.62,90.50,27.25,27.00
151572,27.62,90.50,27.25,27.00
151678,27.62,90.50,27.25,27.00
151785,27.62,90.50,27.25,27.00
151890,27.62,90.50,27.25,27.00
151997,27.62,90.25,27.25,27.00
152103,27.62,90.25,27.31,27.00
152210,27.56,90.25,27.25,26.75
152316,27.62,90.25,27.25,26.75
152422,27.62,90.25,27.25,26.75
152528,27.62,90.25,27.25,27.00
152635,27.62,90.25,27.25,27.00
152741,27.62,90.25,27.25,27.00
152848,27.62,90.50,27.25,27.00
152953,27.62,90.25,27.25,27.00
153060,27.62,90.25,27.25,27.00
153166,27.62,90.50,27.25,27.00
153273,27.62,90.50,27.25,27.00
153378,27.62,90.50,27.25,27.00
153485,27.56,90.50,27.25,27.00
153591,27.56,90.25,27.25,27.00
153698,27.62,90.50,27.25,27.00
153804,27.62,90.50,27.25,27.00
153910,27.62,90.25,27.25,27.00
154016,27.62,90.50,27.25,27.00
154123,27.62,90.25,27.25,27.00
154229,27.62,90.25,27.19,26.75
154336,27.62,90.50,27.25,27.00
154441,27.56,90.50,27.25,27.00
154548,27.62,90.25,27.25,26.75
154654,27.62,90.50,27.25,26.75
154761,27.62,90.50,27.25,27.00
154867,27.62,90.25,27.25,27.00
154973,27.62,90.25,27.25,27.00
155079,27.62,90.25,27.25,27.00
155186,27.62,90.25,27.25,27.00
155292,27.62,90.25,27.25,26.75
155399,27.62,90.25,27.25,27.00
155504,27.62,90.25,27.31,26.75
155611,27.62,90.25,27.25,26.75
155717,27.62,90.25,27.25,26.75
155824,27.62,90.25,27.25,27.00
155929,27.56,90.25,27.25,27.00
156036,27.62,90.25,27.25,27.00
156142,27.62,90.25,27.25,27.00
156249,27.62,90.25,27.25,27.00
156355,27.62,90.25,27.25,27.00
156461,27.62,90.25,27.25,27.00
156567,27.56,90.25,27.25,27.00
156674,27.62,90.25,27.25,27.00
156780,27.62,90.25,27.25,27.00
156887,27.62,90.25,27.25,27.00
156992,27.62,90.25,27.25,27.00
157099,27.62,90.25,27.25,26.75
157205,27.62,90.25,27.25,27.00
157312,27.62,90.25,27.25,26.75
157418,27.62,90.25,27.25,27.00
157523,27.62,90.25,27.25,26.75
157630,27.62,90.25,27.25,27.00
157736,27.62,90.25,27.25,27.00
